1110,45.44251,-73.61548,2021-06-23,condo,160.72,9,3,1,0,1996,0,2,1,668100
1111,45.59141,-73.53663,2021-06-23,maisonenrange,118.92,6.5,2,1,1,2005,14.9,2,1,626300
1112,45.44247,-73.72459,2021-06-23,condo,105.17,6,2,1,0,2010,0,2,1,442800
1113,45.54207,-73.55096,2021-06-23,condo,80.08,7,3,1,0,2008,0,1,0,418400
1114,45.55592,-73.57582,2021-06-23,condo,76.18,3,2,1,0,2009,0,1,0,460700
1115,45.69444,-73.48982,2021-06-23,jumele,153.29,7,3,1,2,2001,0,2,1,456100
1116,45.52914,-73.66486,2021-06-23,condo,119.01,7,3,2,0,2006,0,6,1,575400
1117,45.4304,-73.59681,2021-06-23,condo,112.41,6,2,1,1,2011,0,0,0,521200
1118,45.53069,-73.59096,2021-06-23,condo,84.36,5,2,1,0,2009,0,1,1,589600
1119,45.47373,-73.60269,2021-06-23,condo,139.35,7,2,1,0,1926,263.7,1,0,720200
1120,45.491,-73.82553,2021-06-23,maison,234.12,13,4,2,1,1986,557.4,2,1,961600
1121,45.5403,-73.58878,2021-06-23,condo,102.84,6,2,1,0,2001,378,4,0,411600
1122,45.53268,-73.58978,2021-06-23,condo,70.05,4,2,1,0,2010,0,2,0,447100
1123,45.44947,-73.85855,2021-06-23,condo,103.12,5,2,1,1,1974,0,2,0,347000
1124,45.57234,-73.58333,2021-06-23,condo,52.21,5,1,1,0,2006,0,6,1,254200
1125,45.52853,-73.58815,2021-06-23,condo,66.61,3,1,1,1,2010,0,3,0,409100
1126,45.5105,-73.71781,2021-06-23,condo,136.57,7,3,1,1,2010,0,2,0,563300
1127,45.51437,-73.58454,2021-06-23,condo,102.19,6,3,1,1,1910,0,3,0,662800
1128,45.52815,-73.72278,2021-06-23,triplex,64.29,5,2,1,0,1935,356.9,0,0,713900
1129,45.574,-73.56529,2021-06-23,duplex,136.92,10.5,2,1,1,1950,309.4,0,0,805900
1130,45.57189,-73.62538,2021-06-23,condo,60.39,3,1,1,0,2008,0,0,0,219500
1131,45.46175,-73.87075,2021-06-23,maison-a-paliers-multiples,113.1,7,3,1,1,1986,4.9,2,1,483200
1132,45.48103,-73.62534,2021-06-23,maison,335.38,20,5,4,1,1933,708.4,2,1,2669100
1133,45.56452,-73.53033,2021-06-23,jumele,115.2,6,3,2,1,2007,190.2,2,1,712500
1134,45.59944,-73.51441,2021-06-23,condo,105.91,5,2,1,0,2005,0,2,0,449600
1135,45.54941,-73.56983,2021-06-23,condo,95.41,5,2,1,0,2008,0,3,0,471200
1136,45.66632,-73.49573,2021-06-23,maison,133.78,11,6,3,1,1956,625,1,0,614200
1137,45.53971,-73.57688,2021-06-23,condo,50.45,4,1,1,0,1952,0,4,0,327700
1138,45.52975,-73.58196,2021-06-23,maisonenrange,142.61,8,4,2,0,1910,147.3,2,0,957200
1139,45.58435,-73.53242,2021-06-23,maisonenrange,139.35,6.5,3,1,1,2005,119,3,1,629600
1140,45.49801,-73.58643,2021-06-23,condo,46.45,4,1,1,0,1998,0,6,1,409500
1141,45.47065,-73.56889,2021-06-23,condo,62.62,5,1,1,0,2010,0,0,0,331100
1142,45.54694,-73.54147,2021-06-23,condo,70.51,4,1,1,0,2010,0,3,0,300900
